,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
203,1.0866527080535888,0.057689129390812346,0.03915424346923828,0.0069887105780457905,6,8,5,50,1000,"{'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 5, 'min_samples_split': 50, 'n_estimators': 1000}",0.4085111118571648,0.37258223318879935,0.384058790752118,0.49826329704828687,0.2915809754804163,0.390999281665357,0.06645839433227886,80
204,0.12030296325683594,0.006194835035094952,0.0064452171325683595,0.007281314582541331,6,8,10,5,100,"{'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 100}",0.4170307778476039,0.3877613802202976,0.3724123954634503,0.4941514498536139,0.2851917206192923,0.39130954480085156,0.06762946635650142,64
205,0.5779195308685303,0.021276163230479057,0.015622425079345702,4.342622783671368e-06,6,8,10,5,500,"{'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 500}",0.41544928707357553,0.38459401327963416,0.37656841129216057,0.49240956773055966,0.2877674123275684,0.39135773834069965,0.06601106385772472,62
206,1.1443235874176025,0.05670430827877539,0.04052205085754394,0.012578873973295575,6,8,10,5,1000,"{'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 1000}",0.41486216523332153,0.38361277426350804,0.3782033732192277,0.49349581189290426,0.2915535290451726,0.39234553073082684,0.06507482995273603,29
207,0.12184357643127441,0.019510337589349787,0.0010137557983398438,0.0020275115966796875,6,8,10,10,100,"{'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 100}",0.4170307778476039,0.3877613802202976,0.3724123954634503,0.4941514498536139,0.2851917206192923,0.39130954480085156,0.06762946635650142,64
208,0.6009675025939941,0.03002859121215003,0.018761444091796874,0.006269789107434951,6,8,10,10,500,"{'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 500}",0.41544928707357553,0.38459401327963416,0.37656841129216057,0.49240956773055966,0.2877674123275684,0.39135773834069965,0.06601106385772472,62
209,1.1843122959136962,0.03459293432833782,0.03943257331848145,0.010474722693023278,6,8,10,10,1000,"{'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 1000}",0.41486216523332153,0.38361277426350804,0.3782033732192277,0.49349581189290426,0.2915535290451726,0.39234553073082684,0.06507482995273603,29
210,0.10280532836914062,0.007413410254636934,0.00625,0.007654655483327398,6,8,10,25,100,"{'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 10, 'min_samples_split': 25, 'n_estimators': 100}",0.4118066374772077,0.3865423268451541,0.38084817097349577,0.4982561983936633,0.2867246357400691,0.39283559388591793,0.06769969469130387,10
211,0.5764770984649659,0.020305382139752772,0.016906547546386718,0.0028808519630834327,6,8,10,25,500,"{'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 10, 'min_samples_split': 25, 'n_estimators': 500}",0.41254521225806007,0.3804116043199566,0.3823249906156737,0.49213894558013604,0.28988583978068705,0.3914613185109027,0.06496716358009832,58
212,1.1509308815002441,0.07023388490926502,0.03355765342712402,0.006844339304213074,6,8,10,25,1000,"{'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 10, 'min_samples_split': 25, 'n_estimators': 1000}",0.4138343847327519,0.3814762781759248,0.3827207662823313,0.49382469109926164,0.29247413193111116,0.39286605044427614,0.06472018104353731,7
213,0.10562243461608886,0.011753879577610198,0.003124237060546875,0.00624847412109375,6,8,10,50,100,"{'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 10, 'min_samples_split': 50, 'n_estimators': 100}",0.4081119266704685,0.37066532860288837,0.3780965553634923,0.49453737659230834,0.2899346109290357,0.38826915963163866,0.06598443688141459,137
214,0.5326857566833496,0.04260927522911112,0.021548032760620117,0.012681636406870535,6,8,10,50,500,"{'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 10, 'min_samples_split': 50, 'n_estimators': 500}",0.408382612391054,0.369704279826396,0.3801715146413007,0.4963255471479696,0.2910550191059761,0.38912779462253927,0.0662387550146629,123
215,1.046073055267334,0.038745943405884734,0.03492422103881836,0.00607025805133172,6,8,10,50,1000,"{'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 10, 'min_samples_split': 50, 'n_estimators': 1000}",0.40819023199728555,0.3711397788858115,0.38072994573051877,0.49546362876431405,0.29255902774779663,0.3896165226251453,0.06540506276712357,114
216,0.09801249504089356,0.007390154810482659,0.00818777084350586,0.0062836606879313325,6,8,25,5,100,"{'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 25, 'min_samples_split': 5, 'n_estimators': 100}",0.4024716214774685,0.3701805507613133,0.36984558653869437,0.4828793675208599,0.2968743410908813,0.38445029347784343,0.06016564025803024,297
217,0.4889203071594238,0.016496011458153437,0.023706674575805664,0.006415719901479834,6,8,25,5,500,"{'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 25, 'min_samples_split': 5, 'n_estimators': 500}",0.39925867743960497,0.3670358647083716,0.37710107479175237,0.4898003807731065,0.295738237405224,0.38578684702361193,0.06250775870093175,227
218,0.9611219882965087,0.0401878912185413,0.03643898963928223,0.003813247296020236,6,8,25,5,1000,"{'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 25, 'min_samples_split': 5, 'n_estimators': 1000}",0.4001999977655849,0.3687413594901301,0.3769641870587751,0.4896800078580692,0.2954974360165341,0.3862165976378187,0.06248387002842803,190
219,0.09962940216064453,0.008931842927793126,0.004420566558837891,0.0004651158564477983,6,8,25,10,100,"{'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 25, 'min_samples_split': 10, 'n_estimators': 100}",0.4024716214774685,0.3701805507613133,0.36984558653869437,0.4828793675208599,0.2968743410908813,0.38445029347784343,0.06016564025803024,297
220,0.5161520957946777,0.04131284186291462,0.019017696380615234,0.006160553696607627,6,8,25,10,500,"{'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 25, 'min_samples_split': 10, 'n_estimators': 500}",0.39925867743960497,0.3670358647083716,0.37710107479175237,0.4898003807731065,0.295738237405224,0.38578684702361193,0.06250775870093175,227
221,0.986407995223999,0.042039687892940214,0.031248044967651368,1.035779875365102e-05,6,8,25,10,1000,"{'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 25, 'min_samples_split': 10, 'n_estimators': 1000}",0.4001999977655849,0.3687413594901301,0.3769641870587751,0.4896800078580692,0.2954974360165341,0.3862165976378187,0.06248387002842803,190
222,0.09268360137939453,0.01065487716874314,0.009538602828979493,0.00779436990853223,6,8,25,25,100,"{'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 25, 'min_samples_split': 25, 'n_estimators': 100}",0.4024716214774685,0.3701805507613133,0.36984558653869437,0.4828793675208599,0.2968743410908813,0.38445029347784343,0.06016564025803024,297
223,0.5122636795043946,0.04865490988450128,0.017238807678222657,0.0035275913415719813,6,8,25,25,500,"{'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 25, 'min_samples_split': 25, 'n_estimators': 500}",0.39925867743960497,0.3670358647083716,0.37710107479175237,0.4898003807731065,0.295738237405224,0.38578684702361193,0.06250775870093175,227
224,1.0366024494171142,0.023630010863099276,0.03124995231628418,4.3998403070153326e-06,6,8,25,25,1000,"{'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 25, 'min_samples_split': 25, 'n_estimators': 1000}",0.4001999977655849,0.3687413594901301,0.3769641870587751,0.4896800078580692,0.2954974360165341,0.3862165976378187,0.06248387002842803,190
225,0.09157471656799317,0.006979171804152565,0.006249094009399414,0.007653545901614574,6,8,25,50,100,"{'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 25, 'min_samples_split': 50, 'n_estimators': 100}",0.4024716214774685,0.3701805507613133,0.36984558653869437,0.4828793675208599,0.2968743410908813,0.38445029347784343,0.06016564025803024,297
226,0.5117511749267578,0.03227151875462776,0.0217592716217041,0.007750791122120827,6,8,25,50,500,"{'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 25, 'min_samples_split': 50, 'n_estimators': 500}",0.39925867743960497,0.3670358647083716,0.37710107479175237,0.4898003807731065,0.295738237405224,0.38578684702361193,0.06250775870093175,227
227,1.0044835567474366,0.04173780919477562,0.03437929153442383,0.00626764525488653,6,8,25,50,1000,"{'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 25, 'min_samples_split': 50, 'n_estimators': 1000}",0.4001999977655849,0.3687413594901301,0.3769641870587751,0.4896800078580692,0.2954974360165341,0.3862165976378187,0.06248387002842803,190
228,0.08597874641418457,0.009885335971386482,0.001187276840209961,0.0019118234023714272,6,8,50,5,100,"{'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 50, 'min_samples_split': 5, 'n_estimators': 100}",0.38186598659626203,0.3414255179715451,0.3590973423399134,0.4649172808089751,0.2805934508218667,0.3655799157077125,0.059968835425589805,629
229,0.4568382740020752,0.02553039978271657,0.015623378753662109,2.660905156765691e-06,6,8,50,5,500,"{'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 50, 'min_samples_split': 5, 'n_estimators': 500}",0.38480927770737017,0.3450673090863301,0.3611919224379865,0.4663892039376223,0.28181320398402454,0.3678541834306667,0.05993880712242234,551
230,0.9118664741516114,0.05026560970542738,0.03761067390441895,0.007801274799328197,6,8,50,5,1000,"{'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 50, 'min_samples_split': 5, 'n_estimators': 1000}",0.38470119643599743,0.34690253722254816,0.36163712699594464,0.46382181508059483,0.2815997022214265,0.3677324755913023,0.05901015659346299,575
231,0.09164819717407227,0.007055975272382119,0.003134346008300781,0.006268692016601562,6,8,50,10,100,"{'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 50, 'min_samples_split': 10, 'n_estimators': 100}",0.38186598659626203,0.3414255179715451,0.3590973423399134,0.4649172808089751,0.2805934508218667,0.3655799157077125,0.059968835425589805,629
232,0.4758631706237793,0.01638662225644403,0.018749046325683593,0.006246307040777013,6,8,50,10,500,"{'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 50, 'min_samples_split': 10, 'n_estimators': 500}",0.38480927770737017,0.3450673090863301,0.3611919224379865,0.4663892039376223,0.28181320398402454,0.3678541834306667,0.05993880712242234,551
233,0.8910719394683838,0.023676087398272136,0.03426976203918457,0.006044650430231797,6,8,50,10,1000,"{'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 50, 'min_samples_split': 10, 'n_estimators': 1000}",0.38470119643599743,0.34690253722254816,0.36163712699594464,0.46382181508059483,0.2815997022214265,0.3677324755913023,0.05901015659346299,575
234,0.10101819038391113,0.021345779408621805,0.00017547607421875,0.0003509521484375,6,8,50,25,100,"{'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 50, 'min_samples_split': 25, 'n_estimators': 100}",0.38186598659626203,0.3414255179715451,0.3590973423399134,0.4649172808089751,0.2805934508218667,0.3655799157077125,0.059968835425589805,629
235,0.48795256614685056,0.04283822822360568,0.01875171661376953,0.006259275713039195,6,8,50,25,500,"{'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 50, 'min_samples_split': 25, 'n_estimators': 500}",0.38480927770737017,0.3450673090863301,0.3611919224379865,0.4663892039376223,0.28181320398402454,0.3678541834306667,0.05993880712242234,551
236,0.9298929691314697,0.027042050005026328,0.040620040893554685,0.007660926690150967,6,8,50,25,1000,"{'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 50, 'min_samples_split': 25, 'n_estimators': 1000}",0.38470119643599743,0.34690253722254816,0.36163712699594464,0.46382181508059483,0.2815997022214265,0.3677324755913023,0.05901015659346299,575
237,0.1031888484954834,0.017299757284467122,0.0010669231414794922,0.0021338462829589844,6,8,50,50,100,"{'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 50, 'min_samples_split': 50, 'n_estimators': 100}",0.38186598659626203,0.3414255179715451,0.3590973423399134,0.4649172808089751,0.2805934508218667,0.3655799157077125,0.059968835425589805,629
238,0.4639135837554932,0.012278923908412879,0.017236042022705077,0.007597376538431953,6,8,50,50,500,"{'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 50, 'min_samples_split': 50, 'n_estimators': 500}",0.38480927770737017,0.3450673090863301,0.3611919224379865,0.4663892039376223,0.28181320398402454,0.3678541834306667,0.05993880712242234,551
239,0.93917818069458,0.011394895267033708,0.040624237060546874,0.01250587782735721,6,8,50,50,1000,"{'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 50, 'min_samples_split': 50, 'n_estimators': 1000}",0.38470119643599743,0.34690253722254816,0.36163712699594464,0.46382181508059483,0.2815997022214265,0.3677324755913023,0.05901015659346299,575
240,0.15526227951049804,0.027818534893443735,0.003124570846557617,0.006249141693115233,6,13,5,5,100,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.4036719472522454,0.3915668830104253,0.3765999708882334,0.4860762369461027,0.26496411740033987,0.3845758310994693,0.07083282465936958,289
241,0.772823715209961,0.029818664879389875,0.016170406341552736,0.00109070690292147,6,13,5,5,500,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.39940368815445526,0.38453937568691,0.3763396004877324,0.49225694690762767,0.26902794655696227,0.3843135115587375,0.07104068473031663,307
242,1.4880247592926026,0.061467869416625215,0.03124852180480957,8.190502377923542e-06,6,13,5,5,1000,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 1000}",0.40354766906911943,0.38412430925146357,0.3780080728550096,0.4928402713854475,0.2710903337808286,0.38592213126837377,0.070702693679456,208
243,0.15374226570129396,0.010277311493534664,0.00937514305114746,0.007654774042547764,6,13,5,10,100,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.4036719472522454,0.3915668830104253,0.3765999708882334,0.4860762369461027,0.26496411740033987,0.3845758310994693,0.07083282465936958,289
244,0.8060391902923584,0.027339649397959354,0.024988794326782228,0.007649514473641452,6,13,5,10,500,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.39940368815445526,0.38453937568691,0.3763396004877324,0.49225694690762767,0.26902794655696227,0.3843135115587375,0.07104068473031663,307
245,1.4785959243774414,0.028752953163894854,0.040773773193359376,0.007604790937311144,6,13,5,10,1000,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 1000}",0.40354766906911943,0.38412430925146357,0.3780080728550096,0.4928402713854475,0.2710903337808286,0.38592213126837377,0.070702693679456,208
246,0.15204896926879882,0.008608383597678144,0.0,0.0,6,13,5,25,100,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 5, 'min_samples_split': 25, 'n_estimators': 100}",0.39983628535476945,0.37950155933599905,0.3770234271262297,0.5044103161872568,0.2694758097493598,0.386049479550723,0.07471697134660116,200
247,0.7312506675720215,0.045095297480211204,0.018624114990234374,0.006317727915851985,6,13,5,25,500,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 5, 'min_samples_split': 25, 'n_estimators': 500}",0.399812342538,0.37636346009607746,0.3799931680764598,0.5010888713331023,0.2718250063942719,0.3858165696875823,0.07293961197273052,226
248,1.4054590702056884,0.046014804886927614,0.037399005889892575,0.007554146589173168,6,13,5,25,1000,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 5, 'min_samples_split': 25, 'n_estimators': 1000}",0.4025018866334742,0.3776200528435072,0.379291653871104,0.5004372080335733,0.27528526594578384,0.3870272134654885,0.07174383425255644,154
249,0.14259238243103028,0.021772377117337812,0.004341316223144531,0.005829663396877297,6,13,5,50,100,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 5, 'min_samples_split': 50, 'n_estimators': 100}",0.39245431499683214,0.36071854218514976,0.38590701264585003,0.5022854900208544,0.272652830220665,0.3828036380138703,0.07348419064617119,365
250,0.6634810924530029,0.010710758690482047,0.018758249282836915,0.0062427978199991125,6,13,5,50,500,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 5, 'min_samples_split': 50, 'n_estimators': 500}",0.3930332127323459,0.36149742144474517,0.384736147285198,0.5061711660511433,0.2715525043076047,0.38339809036420747,0.0750425592746779,329
251,1.2982032299041748,0.037397619535945684,0.0396085262298584,0.012360759217646445,6,13,5,50,1000,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 5, 'min_samples_split': 50, 'n_estimators': 1000}",0.3945613956139379,0.36355400925818837,0.38476616403735797,0.5038531648197317,0.2736588257293011,0.3840787118917034,0.07358001563059571,313
252,0.1607962131500244,0.01505728115695628,0.003122377395629883,0.006244754791259766,6,13,10,5,100,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 100}",0.4082954126852578,0.38203479106883187,0.3761749545677484,0.5038646121615513,0.27019720683349135,0.38811339546337614,0.07468515425391391,138
253,0.7211938381195069,0.044988801341703785,0.021872568130493163,0.012499189494618257,6,13,10,5,500,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 500}",0.40407988089906344,0.3774174810516111,0.3777870302834433,0.49854828376162785,0.2752377534872872,0.38661408589660656,0.0712762239729037,159
254,1.3841528415679931,0.06439449479000603,0.03426938056945801,0.006301889636029878,6,13,10,5,1000,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 1000}",0.406615092582135,0.3803304889679445,0.37662254382907023,0.4957141125677522,0.27848998859469287,0.387554445308319,0.06946735870834043,147
255,0.14652223587036134,0.02467600794254809,0.012500524520874023,0.006250262481207583,6,13,10,10,100,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 100}",0.4082954126852578,0.38203479106883187,0.3761749545677484,0.5038646121615513,0.27019720683349135,0.38811339546337614,0.07468515425391391,138
256,0.7258106708526612,0.03001331505637283,0.02167620658874512,0.0074253902597964504,6,13,10,10,500,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 500}",0.40407988089906344,0.3774174810516111,0.3777870302834433,0.49854828376162785,0.2752377534872872,0.38661408589660656,0.0712762239729037,159
257,1.4328538417816161,0.050967207722054354,0.040622520446777347,0.00765574974965639,6,13,10,10,1000,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 1000}",0.406615092582135,0.3803304889679445,0.37662254382907023,0.4957141125677522,0.27848998859469287,0.387554445308319,0.06946735870834043,147
258,0.15288424491882324,0.025254262021278024,0.0031247615814208986,0.006249523162841797,6,13,10,25,100,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 10, 'min_samples_split': 25, 'n_estimators': 100}",0.40621668559259694,0.37710548397558863,0.3756605664210829,0.501713257956581,0.2728380161201355,0.38670680201319707,0.07319484339147797,158
259,0.714455509185791,0.04025631028081463,0.018751859664916992,0.006249669001738779,6,13,10,25,500,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 10, 'min_samples_split': 25, 'n_estimators': 500}",0.40242735786036554,0.3756124440587997,0.3763799521314597,0.5003083911224053,0.2765357630151367,0.3862527816376334,0.07144062246731417,173
260,1.3738976001739502,0.052448369485131624,0.03749184608459473,0.007657908523353915,6,13,10,25,1000,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 10, 'min_samples_split': 25, 'n_estimators': 1000}",0.4046852475478765,0.37850389109306426,0.375844393844035,0.4994599925122739,0.27973314027260276,0.3876453330539705,0.070229262040805,145
261,0.12684454917907714,0.012805476816857949,0.0039275169372558595,0.006068377974857963,6,13,10,50,100,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 10, 'min_samples_split': 50, 'n_estimators': 100}",0.3982556862968172,0.36165815437852955,0.38763202836793065,0.5004713470374259,0.2789863725524493,0.38540071772663054,0.0711325535423681,249
262,0.6204783916473389,0.021972270546096653,0.018072843551635742,0.00489509412567161,6,13,10,50,500,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 10, 'min_samples_split': 50, 'n_estimators': 500}",0.39523033044639544,0.3615133999357576,0.38259882191281347,0.5028093122471754,0.27602614943364834,0.38363560279515807,0.0726733403120754,324
263,1.2452199935913086,0.05815667744293479,0.036873912811279295,0.005756070357574568,6,13,10,50,1000,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 10, 'min_samples_split': 50, 'n_estimators': 1000}",0.39562821641524093,0.3632793740514172,0.38248704291212954,0.5015891913429948,0.27878560603937375,0.38435388615223126,0.07136316870208065,304
264,0.11537013053894044,0.016770110304392138,0.005253267288208008,0.006623829350954499,6,13,25,5,100,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 25, 'min_samples_split': 5, 'n_estimators': 100}",0.3921374682686204,0.3588314636186296,0.3823632658653806,0.4988085282373077,0.28438827854333026,0.38330580090665367,0.06899773352466358,333
265,0.6154505252838135,0.006846233396507318,0.02699556350708008,0.011611222423926206,6,13,25,5,500,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 25, 'min_samples_split': 5, 'n_estimators': 500}",0.38962905581137464,0.35854432444788864,0.37982060291171105,0.49721877599167885,0.2829076290752821,0.3816240776475871,0.06885793884262693,419
266,1.2006034851074219,0.053940193273274664,0.041210079193115236,0.008207298434084402,6,13,25,5,1000,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 25, 'min_samples_split': 5, 'n_estimators': 1000}",0.38971900998402476,0.3615129015714178,0.38107077860420446,0.49498709227414295,0.2835840977908457,0.3821747760449271,0.06772265184476521,394
267,0.12818822860717774,0.007672999980443054,0.004724740982055664,0.005770621431801223,6,13,25,10,100,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 25, 'min_samples_split': 10, 'n_estimators': 100}",0.3921374682686204,0.3588314636186296,0.3823632658653806,0.4988085282373077,0.28438827854333026,0.38330580090665367,0.06899773352466358,333
268,0.5960025310516357,0.02839328443882495,0.020100736618041994,0.00616038157672841,6,13,25,10,500,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 25, 'min_samples_split': 10, 'n_estimators': 500}",0.38962905581137464,0.35854432444788864,0.37982060291171105,0.49721877599167885,0.2829076290752821,0.3816240776475871,0.06885793884262693,419
269,1.1670451164245605,0.04639393957401513,0.03450307846069336,0.006516290545598284,6,13,25,10,1000,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 25, 'min_samples_split': 10, 'n_estimators': 1000}",0.38971900998402476,0.3615129015714178,0.38107077860420446,0.49498709227414295,0.2835840977908457,0.3821747760449271,0.06772265184476521,394
270,0.12090101242065429,0.01260333434707061,0.004322147369384766,0.0067702345001671325,6,13,25,25,100,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 25, 'min_samples_split': 25, 'n_estimators': 100}",0.3921374682686204,0.3588314636186296,0.3823632658653806,0.4988085282373077,0.28438827854333026,0.38330580090665367,0.06899773352466358,333
271,0.5954239845275879,0.03236508643954972,0.015623140335083007,2.920852380004112e-05,6,13,25,25,500,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 25, 'min_samples_split': 25, 'n_estimators': 500}",0.38962905581137464,0.35854432444788864,0.37982060291171105,0.49721877599167885,0.2829076290752821,0.3816240776475871,0.06885793884262693,419
272,1.2023560047149657,0.05877538762503905,0.04546856880187988,0.018148994933522407,6,13,25,25,1000,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 25, 'min_samples_split': 25, 'n_estimators': 1000}",0.38971900998402476,0.3615129015714178,0.38107077860420446,0.49498709227414295,0.2835840977908457,0.3821747760449271,0.06772265184476521,394
273,0.11359477043151855,0.014704567325939385,0.010695886611938477,0.0067668404563261016,6,13,25,50,100,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 25, 'min_samples_split': 50, 'n_estimators': 100}",0.3921374682686204,0.3588314636186296,0.3823632658653806,0.4988085282373077,0.28438827854333026,0.38330580090665367,0.06899773352466358,333
274,0.6155045032501221,0.043756962873978164,0.023406791687011718,0.006876558768539909,6,13,25,50,500,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 25, 'min_samples_split': 50, 'n_estimators': 500}",0.38962905581137464,0.35854432444788864,0.37982060291171105,0.49721877599167885,0.2829076290752821,0.3816240776475871,0.06885793884262693,419
275,1.1854135990142822,0.03995490440799016,0.031235694885253906,2.0683962572824035e-05,6,13,25,50,1000,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 25, 'min_samples_split': 50, 'n_estimators': 1000}",0.38971900998402476,0.3615129015714178,0.38107077860420446,0.49498709227414295,0.2835840977908457,0.3821747760449271,0.06772265184476521,394
276,0.1077157974243164,0.011410515872980392,0.00525369644165039,0.008477227516160368,6,13,50,5,100,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 50, 'min_samples_split': 5, 'n_estimators': 100}",0.37624069197848364,0.34343142052112563,0.3659658292082837,0.4844182244977542,0.27203515950255,0.36841826514163944,0.06846494114650337,502
277,0.5077437400817871,0.016898248696204526,0.015621805191040039,5.86645374268711e-06,6,13,50,5,500,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 50, 'min_samples_split': 5, 'n_estimators': 500}",0.37886414752170805,0.3423376762070548,0.3660036730276658,0.4818708397816164,0.2692614742961944,0.36766756216684787,0.06855053890579554,603
278,1.0204898834228515,0.03990913010668455,0.03177766799926758,0.001065590285919555,6,13,50,5,1000,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 50, 'min_samples_split': 5, 'n_estimators': 1000}",0.3802968496452609,0.342668618709408,0.3676039870502571,0.48013670842447975,0.26937426923567787,0.36801608661301677,0.06796281787377804,527
279,0.107080078125,0.01911775626747233,0.004073381423950195,0.00814676284790039,6,13,50,10,100,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 50, 'min_samples_split': 10, 'n_estimators': 100}",0.37624069197848364,0.34343142052112563,0.3659658292082837,0.4844182244977542,0.27203515950255,0.36841826514163944,0.06846494114650337,502
280,0.519215202331543,0.01630223920087538,0.015623521804809571,2.9448314011849425e-06,6,13,50,10,500,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 50, 'min_samples_split': 10, 'n_estimators': 500}",0.37886414752170805,0.3423376762070548,0.3660036730276658,0.4818708397816164,0.2692614742961944,0.36766756216684787,0.06855053890579554,603
281,1.0306536674499511,0.044220762924747456,0.030522584915161133,0.00941423305537421,6,13,50,10,1000,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 50, 'min_samples_split': 10, 'n_estimators': 1000}",0.3802968496452609,0.342668618709408,0.3676039870502571,0.48013670842447975,0.26937426923567787,0.36801608661301677,0.06796281787377804,527
282,0.10676035881042481,0.014613597729623036,0.004124212265014649,0.00607215025464825,6,13,50,25,100,"{'max_depth': 6, 'max_features': 13, 'min_samples_leaf': 50, 'min_samples_split': 25, 'n_estimators': 100}",0.37624069197848364,0.34343142052112563,0.3659658292082837,0.4844182244977542,0.27203515950255,0.36841826514163944,0.06846494114650337,502
